Text,Emotion
@MyGuySteve @IceePenny Snitch and bitch 😡,Anger
@Airtel_Presence @irvpaswan @ConsumersAffair @jagograhakjago @JagoGrahakJago_ @nch14404 @consumersindia @consaff @ConsumerVoiceIn @airtelindia @DoT_India What an #Airtel4G speed! Even #AirtelThanksApp doesn't open  So  how can I upload  80 MB file in my office share point? How can I raise complaint through #AirtelThanksApp? 😡 All are silent for this great service by #Airtel  #PoorCustomerService #Airtel4GScam #CustomerExperience https://t co/GlpjE9BwSY,Anger
@ChuckCallesto Unreal 😡,Anger
@fraughtiana @llovelycv @SANDIPANMITRA6 @tejpp @upawastaken @all_snarknobite take my love ♥️ it's a threat😡🔪,Anger
Can we get the rain back in LA so people can STAY INSIDE 🤬😡 DO YALL REALLY WANT THIS TILL 2022?! #COVIDIOTS #LosAngelesLockdown https://t co/ZrpQRmiK3V,Anger
@freespeech318 There is something decidedly Orwellian about it  😡,Anger
@Doh_Doh_Burrd Dr  Sensative on Propaganda TV!  I am pretty sure he won't be sending his Grandkids to school and none of them at Faux News either!😡,Anger
Stop getting close to me     I HAVE A BABY TO GO HOME TO 😡,Anger
@FoxxKirsten no more thinke😡 play some star stable and treat yourself with a nice gourmet meal🥰,Anger
@SIR7NASTY4 ”Sir Nasty” - “Let Me In”  #GothicMusic 💥😡😡😡😡😡💥 https://t co/WU7RqtVtPI #Gothic #SirNasty #LetMeIn #GraveyardEntertainment Hello@WillisMusicGroup Com #HipHop #GeorgeWillisJr 💫#WILLISMUSICGROUP💫 🌟#ConnectingTheDots🌟 ✨#EntertainmentNetwork✨ https://t co/GZ0CZYVltF,Anger
*corrects* If I wake up and do NOTHING one more day/time!!😡😡,Anger
@ChloeSalsameda @OANN Communism and socialism  Isn’t that wonderful 😡,Anger
When will the world catch on that black people aren't this monolithic hive minded group that all think act and aspire alike  Everyone else gets to be individualistic except us 😡,Anger
Agreed!!!!😡🤬😡🤬😡🤬😡🤬😡 https://t co/clBjEJxvth,Anger
N&amp N supporters: Farmaajo didn’t steal a ventilator  He stole a dialysis Machine!!😡 kkkk https://t co/XYb6nRCiwY,Anger
@JEONCHlLD AFERIN😡🥰,Anger
BRITISH PEOPLE DON'T GO OUTSIDE SO THE PANDEMIC WILL GO AWAY AND BEAR CAN GO TO THE PARK 😡😡😡,Anger
@Macmillan1995 @rolex20141 It will be clear one day!😡You Chinese should pray That virus was not created by the Communist Party's laboratories!! We are ready to respond with all our might There are 2 million veterans in California and their kids are ready Along with millions of other Americans  ,Anger
@StendelSZN He would walk into the United and Hearts squads 😡,Anger
That's *not true*😡  @uksciencechief did not say that Nick *if* you listened to his subsequent clarifications?! https://t co/w0zaxnJ5gW,Anger
@SpeakerPelosi Enjoy your pay raise    And thanks for giving our tax dollars to illegal aliens here in the U S  😡,Anger
@chipgoines I fucking hate rich mothuhfuckuhs😡,Anger
@PaulaHDale1 @realDonaldTrump @SecBernhardt Yes    blood and guts   to fill their sick psychosis     With their #BullS***t reasoning that it’s #Conservation  Do they seriously think it’s the remedy after this #DeathVirus to go out and #Kill #Kill #Kill innocent beings😡   @cnnbrk  @BBCBreaking  @Reuters  @FoxNews   @ABC,Anger
RAFIQ CAKAP LEE MINHO PLASTIC GUYS LETS BULLY HIM 😡😡😡😡😡😡😡😡😡,Anger
Kunno kubeele kulabilako  Girls if you don't filter your pics muffa?😬😡 https://t co/aD9Zf3xgi3,Anger
@Mick3yPhinn I https://t co/VEMhe3U8kq is an absolute insult to our intelligence with the lies they are coming out https://t co/Icu5PXSQxS blaming NHS staff for not appearing to be tested a further lie and slap in the face to all staff risking their lives 😡👊,Anger
@bl00dyb0nes_ Sisss samee  gave the whole world and received nothing but the L  mfs really think they are the shit when you give them importance  it's their loss either way😡,Anger
@lunaarish @MxkMsp i said Kith Kith😡 https://t co/9hDsOQgQ5X,Anger
@TrumpWarRoom It’s getting scary but but you know they have a twisted plot 4 this!😡👿👺,Anger
@bandejakaiutted no youtube e spotify hein 😡,Anger
@tumbytime we were supposed to do this next week😡,Anger
@TRHLofficial Generations of youth will never know the trick of cutting out out the butter from the picture and folding her knees backwards to make them look like boobs  So sad  Sadder is erasing Native Americans from our culture 😡,Anger
@mandyypandyy @jessic_jessic see! Stop putting your little hooves on my dashboard 😡,Anger
Worst da dai neenga Vijay fans 😡😡😡😭😭😭 @Cow_BoY_45 @itz_ABD17 @AbiNandhini1 @Mersal_Ranjith1 @Itz_Sparrow0 @Master_Mahii @karikalan1412  #Master   #15நாட்களில்அண்ணன்அஜீத்தின்இறுதிசடங்கு https://t co/Yszl3vHITB,Anger
@yoroitsu yes 😡😡😡 thats the bitch,Anger
@crstannx fake news 😡,Anger
@funder THE BIGGEST LIAR EVER EVER EVER!!!!!!!! 😡😡😡😡😡😡,Anger
@tomyochum It’s official   the world has just gone to MAD! What da hell!😡,Anger
@jackiearinda u can say that again 😡,Anger
@w_terrence @Christi41820037 Completely agree  I am in a similar situation  work is shut down  I can't get unemployment due to the idiocy of the catch 22 Unemployment dept  Plus I can't get assistance 😡,Anger
Look at those idiots omg🤦‍♀️ roasting ur stupid faces to him and putting everyone on risk  😡 https://t co/u11YWYa2Dk,Anger
@xhero_jo it iss😡😡,Anger
@Farhanbabs i m trying to say if the govt thought of them instead of privileged singaporeans like us first  maybe we would have 28 cases instead of 700+ 😡,Anger
Can’t say enough how AWFUL @CollectPlus ‘s customer service is 😡😡 never had worse service in my life  1000% would not recommend  stick to Hermes/DPD!!,Anger
@ChrissyFireWat1 I hate it and I hope most Americans hate it too 😡,Anger
I’m really sick of ppl not putting mask on they kids  I keep seeing this in public 😡 https://t co/YvxcwqtazN,Anger
Shit day made even worse  by trying to chase @lookfantastic for the third time this week asking them to give me a refund for over a £130 order that they have clearly lost  Absolute joke!   Poor service and would be reluctant to order anything from them ever again! 😡,Anger
@KyleRichards @doritkemsley1 Don’t think I like you anymore!😡,Anger
@WWEREALONE no one should lose their job period 😡,Anger
@gIitterycum shush😡,Anger
@jisaacraymond Yes! 😡 I know we are eligible and filed 2018 but not 2019 yet  I put in Rd  Road and nothing and still same thing   Payment Status Not Available  ,Anger
@nextwasabi i ain't no b!tch 😡,Anger
I get so tired of telling TJ to GET OFF OF ME! He does not practice social distance  he thinks he owns me 😡,Anger
3971 3972 💥TRANSCRIPT AND VIDEO #NPRS EXIT INTERVIEW WITH #Obama 💥😡👇👇👇👇 #QAnons #Qdrops #TheGreatAwaking #WWG1WGA https://t co/HSLNHgQ5Bm https://t co/j3rLRWRrEh,Anger
What kind of parent would risk their child because Dr  Oz said so?  Is he sending one of his own kids to school?  He looks rather old to have a child  I’m just saying  😷😡😓 All for the support of #45  https://t co/w21qLGDWJ8,Anger
@NikkiHaley @JoeBiden do you remember this? We do! 😡,Anger
My partners ex man who has her kids are having family get togethers for birthdays today in Hamilton totally ignoring the guidelines him and his sisters and best about it his father has covid-19 who he is around looking after him 😡,Anger
@BBCBreaking Should be a full lock down  way to many people moving about 😡😡,Anger
#GhantiBajao    The people who are throw stones on health workers should be put behind the bars 😡,Anger
Quarantine hair dye update: the pink didn't work😡 Now waiting for purple to arrive ,Anger
Shit tasted the bottom of the ocean 😡,Anger
@grimoire2020 WHAT ABOUT ST  GEORGE’S DAY SELLABRATIONS 😡😡😡,Anger
@RobStapleford @jonporter001601 @piersmorgan 😡😡😡😡 That's why lock down extended by another 3 weeks then ,Anger
@joouhy do you mean the help in a negative or positive way 😡,Anger
@duvontae_ No I didn’t😡,Anger
I never hated a character soo much   her and Ueno from silent voice😡 https://t co/beKMET8wbR,Anger
@Teesa_Michele Nothing here either! Roommate got his  but none for me or my spouse 😡,Anger
@JesseKellyDC Meanwhile- King Cuomo just extended his majesty’s art at home order until May 15th 😡,Anger
Tell me who you are NOW 😡😡😡🔪🔪 https://t co/1ah7wxzlib,Anger
@PressSec @realDonaldTrump Brian  Ainsley &amp  Steve look nonplussed or non-believing  😢😡 What's happened to @FoxNews ?,Anger
@briantylercohen That 2 -3% is 2 4 million Children 😡   That number is the death count  for all demographics  under normal circumstances for our entire nation!!,Anger
@emmataylorlytt2 I agree  that's next point of call  I sent email to them but was blocked  @sellsparetickets  Doesn't look good🙈😡,Anger
I just want a fuckin kiss 🤬😡,Anger
@AOC 😡😢😱😭 time for new leadership and a new economy,Anger
@spendigedig Yes I learned about this recently  I googled it and it's very interesting reading! 😡,Anger
@Beluba  mike wang I’m stop patching me bruh damn there is no way I should be missing like this bruh 😡😡😡,Anger
@tsukkiko go to sleep😡,Anger
saint is my bby 😡💘 https://t co/kgjSmArIMq,Anger
Is there ANY WAY we can rectify that?  They work for US 😡 https://t co/BrYHCRWUwC,Anger
@Doc_ammara Next is your turn 😡😫,Anger
twitter compression made that vid v ugly color-wise 😡 https://t co/Y33nEX1Y6n,Anger
@pyari_bacchi @gudiyamishra04 @raazrewa @rajputs_rocky @PKSBhargava @BivashPrasadS @AashishVashist7 @ANKISHARMA1990 @BharatKarni @Karv108 Never 😡😡😡😡😡😡😡,Anger
@xsuppasit OMG i'm angy now 😡 just go with your problemz dont try to compare with other side  stupid bitches,Anger
Missery begets murder 😡 https://t co/Kkl8pAnHFw,Anger
I want chic fil a 😡,Anger
@wensoon_injune @pledis_17 BABY😡😡😡😡😭😭😭😭😭💖💞💖💞💕💞💕💗💗💕💕💘💕,Anger
I just wanna make bread and no where has yeast 😡😡,Anger
   Anyone trusting #billygates doesn't understand windoze!🤢  😡 https://t co/CBcOKOSHmi,Anger
😡😡😡 I knew that shit mane,Anger
Who tf ate the last donut?!? 😡,Anger
@joeboxerparker @DillianWhyte @D_Higgins_Duco @EddieHearn @SkySportsBoxing @DillianWhyte you were an embarrassment in the fight 🤡 holding onto the ropes with your back turned refusing to let go after you got dropped in the 12th dirty tactics the whole fight 😡 @joeboxerparker beats out the park in a rematch 👊,Anger
Rn I'm just mad cause I'm hungry  Instead of making food ngaske ndinikwe noba yiPunching bag 😡,Anger
Just wanna Fast forward a year 😡,Anger
@beebobaby Oh FUCK  😡,Anger
Once again the Chinese dictators are spreading Fake News (As Trump would say)   Africans are getting kicked out of their homes and barred from entering Chinese Hospitals and Restaurants as we speak!!! 😡 https://t co/ympeHXksFC,Anger
SPREADING THE VIRUS ONE PROPAGANDA SHOT AT THE TIME 😡 https://t co/tSGb2kmgF9,Anger
@TenCaats Could you embroider JUDAS into the scarf first 😡,Anger
@catturd2 @hamptt1 I bake for charity  Costco wouldn't allow me to buy 2 sugars  😡 This is about control ,Anger
Check your @Xfinity bills kids  I do auto pay  so didn’t realize that the cheeky company added FOUR channels that I never requested or used  Quite sneaky  Now  to see how long they’ve been doing that  What a fun way to spend my time  😡 https://t co/gDsgpPJM0i,Anger
Nigga really broke in my car 😡,Anger
Distrokid fucking wit me 😡,Anger
MISS SUZUE FANCAM TIME LETS GO 😡😡😡😡😡😡😡,Anger
any one who has play Star Wars Jedi : Fallen Order have any comfy keybind recommendations for kb/m ? I hate the game recommends a controller 😡 the default keybinds are kinda meh  Not comfy D:,Anger
Wtf is that last photo?!? 😡 https://t co/jV9ws6qrqq,Anger
⁦@GovInslee⁩ Washington state does not need MORE Government it needs a change in leadership! With so many communicable diseases that warrant attention your answer is more of the same  Sounds like a taxpayer funded witch-hunt  Not on my dine😡😡  https://t co/qirraCaWq2,Anger
@piersmorgan @MattHancock @GMB I thought we were on LOCKDOWN ?   how can this happen ? 😡,Anger
@CNN Good luck looser! Your grasping at all means!!😡,Anger
@mrjamesob He blocked me for that 😡,Anger
I'm living in a building full of them !🤔😡 https://t co/dd78PGHAjW,Anger
During this #pandemic why na @NigeriaPhcn abi @NEPA una join for Nigeria🇳🇬problem today and make una nor try use giveaway Robb anybody for the country dis period😡😡give the country light 💡 #egotoohelpeveryNigerian https://t co/BTN061F12Z,Anger
@Soutiam21 She is such a total f*cking plum!!!! 😡😡😡,Anger
@ronie_ed they better get ready 😡👊🏻,Anger
@Trckzfn @Relkah @GiftedSect no your name is trucks 😡 jp it’s okay triCs,Anger
@Patriot19571 @JoeBiden @judgekarofsky Sickening 😡,Anger
@ProudPatriot23 @dma4him @csava247 Agree  he doesn’t want to help humanity  he wants to depopulate &amp  control it  anyone that was friends with Jeffery Epstein is not a good human being imo #Imwideawake 👍🏻#TheGreatAwakeningWorldwide I’m definitely down the rabbit hole🤷🏻‍♀️😡,Anger
@no_silenced @realDonaldTrump AGREED and I unfortunately live in California! Ridiculous!!! 😡😡😡,Anger
This Fri  I will make 🍕 for a snack 😡,Anger
I’m NOT happy with @AshleyFurnitur4 every call I get hung up on without speaking o ANYONE  NO email reply  &amp  NO chat replies BUT my money has been taking for my order that STILL hasnt arrived 😤😡,Anger
@LovelynKookie_ 😂🙂😃🦖🐷🐱🤣😷🐼♈️🍕🐗😄😡🤧🥵🥑🙈🎂🦕😦🦄🐞🙊🙃🥺🥪🦋🐶🐮 k but don’t ask bout this emoji🥵,Anger
racist black people be like: “they did it first😡”,Anger
Time for work again 😔😡,Anger
@ellrhys I haven't seen it but can certain see that being the case😡,Anger
@FarahKhanAli can CRY n complain on what Rangoli had tweeted but u’ll not utter a word on what your single source people doing  dnt u think u shld condemn that😡# HYPOCRITE,Anger
“A 99-year-old WAR HERO raises MILLIONS for our NHS” British public: 😍😍😍  ”A slight tax rise on the wealthiest could raise MILLIONS for our NHS” British public: 😡😡😡,Anger
WHERE IS MY CHECK 😡😡😡,Anger
@ValenteXD_ @RussellBennetts @kapuzenjen @mariokarttourEN 😡Wish I had all coin box characters (and Pauline)😤 THe only Coin Box Characters I have are Pauline (Party Time)  Peach (Vacation)  and Gold Koopa (Freerunning) ,Anger
Some of these reporters asking the questions on today’s briefing from the government are thick as fuck and ask the same shit that’s already been answered 😡 #COVID19,Anger
@phil_bik @amtwsk NOTHING these people do is legal! - Yet they get away with it!?😡,Anger
@ImAshleyYellow ❤️🟦😨😍🥰😖😂😊🔁🔥😱🤮😔⬛️🥳🤩😢😰😭◼️😫🙏😩🍑❄️😡🥺🤢🦖🎾 lol these are mine am I dirty ??,Anger
@JoosDimples I swear 😡you’re literally sooooo pretty and cute and yeah so STOP 😔😔😔😔,Anger
the song is so sad i’m crying 🥺 who hurt olivia i just wanna talk 😡😡,Anger
@iucipur guys GUYS ofc he meant salt is better than broccoli! 😡😡😡,Anger
@You__Homie Ima kell him 😡,Anger
Woke up totally irritated and anxious today and just can't shake it  Don't want to watch anything  play anything or read anything  Mind can't focus  Grumble  😡,Anger
Drives you mad doesn't it??? 😡😡😡😡😡😡 https://t co/T3sQv4ogHV,Anger
@norfldn641 It'll go to pay management in about three NHS trusts  😡,Anger
@daverburgess @mefbama @SpeakerPelosi    and she is still receiving full pay and extravagant benefits! 😡,Anger
@ShotsRangOut Evil  😡😡,Anger
WHY is whoever filming this literally not doing a thing about it😡 just as bad https://t co/UrWIhIvNes,Anger
@TerryLambert201 Damn right! 😡😡😡,Anger
@BobHubbuck @jojojoheeley I know several Muslim folk  no social distancing being adhered to  Uncle back from Pakistan pops in to say hi 🙄🙄🙄🙄🙄🙄🙄🙄🙄😡😡😡😡😡😡😡😡,Anger
@rebleber Here is our watch list 😡😡😡  https://t co/janSnjZVtx,Anger
@nc96_ I was in the middle of beef 😡,Anger
good morning 💜 say it back 😡,Anger
@BashirAhmaad WTF? 7000 out of 200million? Ghana has tested 44 000 out of 35million so far  and South Africa have tested 98 000 so far  @MBuhari has failed Nigeria   how can this man called @MBuhari become the president of Nigeria  President that can't pronouns COVID-19  #buhariCOWbrian😡😡😡,Anger
Why these boys are so beautiful 😡💓💕 https://t co/T1X6HsLeFS,Anger
Why tf are bras for tig ole biddies so expensive bruh?!?!!?! 😡😤😤😤😒,Anger
@KyaUkhaadLega N😡  Twitter is Madarchod ,Anger
It’s like I’m in middle school all over again with these challenges like: “what’re ur top 3 WORST fears?!!!😱”  haha not finding love 🙈 ummm not getting into the high school I want 📝 and DRUGS 😡,Anger
Four adultd are sitting on one bench next to my house with their four children  who play right next to each other on the playground  I don't know why this doesn't get to people's heads 😡,Anger
I swear    If I get one more email  text  FB message or tweet that begins with:   You have to watch this     😵😠😖😡🙈💥,Anger
When the friendky neighborhood drug dealer is out of flinstone gummies🤬😡,Anger
Thought the dumb stimulus check would make even a little bit happy  it did not 😡 https://t co/TbMlaEyU0A,Anger
men sexualize women literally constantly and then when they decide they can use that to their advantage and make money off of that it’s all: “you CANT do that 😡😡😡” or “you don’t have to disrespect yourself like that 🥵😤” like shut up,Anger
It is not worth commenting on what this thief said   We are just playing his game  ☝️😡 https://t co/BzFWY8yhjc,Anger
@CendriChrist DIAMM😡👎🏼,Anger
These mutherfuckers  I swear 😡 https://t co/ovO8KInTOa,Anger
i don’t think it’s fair that ppl have friends that can do their hair rn and i don’t 😡,Anger
@YukinoSzn Who dared to put you in this list 😡,Anger
@NaziaKhanUum You can’t do this    😡this is Goddess Saraswati for us   Any book that contains knowledge is Goddess Saraswati ,Anger
@Jacob_Ovington5 Is this aimed at me😡👊,Anger
@DanTowell @connoryoung09 So if I came that would be 3  Not a pair 😡,Anger
Dear @hulu   Why do you have the worst audio in the business? Why does my audio constantly cut out after built in commercial breaks? Title screen appears and sound is gone  I may pay more to not see the commercials  but I am certain that I do pay for audio with my stream  😡,Anger
Yeah Well people ain’t bloody listening !!! Three neighbours I have seen having people and family come and go young couples with kids ! Also gangs of teenagers walking up road ffs stop it it’s making me so fuckin angry 😡,Anger
@beingpawan23 Lmao same time pe tweet 😒😒  Aaj phir increase hogaye bc 😡  Tumhare udhar toh bura haal hai bach ke raho,Anger
@DonaldJTrumpJr All the while stocking her $20 000 + times 2 fridges with expensive ice cream👎🏻👎🏻😡😡😡wake up cali vote her out!’,Anger
@HillaryClinton @WHO Yeah we actually paid them to kill us! 😡😡 https://t co/2FV5YqgREm,Anger
@Lawrence Dr Oz is a disgrace @DrOz   He should be thrown out of the medical community  Nazis would say no less😡🇺🇸,Anger
Working from home was cool and all til I’m over here tryna take a nap and niggas steady calling and shit 😡,Anger
@PublicDesire needs to find another carrier  My package was supposed to be delivered to Chicago but instead someone in Louisiana received some dope ass shoes they didn’t pay for😡😤,Anger
@WoahThereAubri I just try to blend it in lightly the best I can  and reattempt the color after :) so annoying when it happens tho 😡,Anger
Somebody PLESEEE😔 I want my eboyfriend RIGHT NOW!!😠😡 https://t co/8qCc1JKyio,Anger
mood xox 🙈😡😡🖕🤦‍♀️👁️👄👁️ https://t co/eJPnwGrM9h,Anger
😡 Next level participation trophy garbage    https://t co/8uB5d2dvm9,Anger
@Too_ManyFaces @MJ_TrulyGreg @JayrichoCarter Oh my god not this again    I LOVE YOU EVEN MLRE BITCH!!! 😤😡,Anger
If true   this MUST be challenged 😡 https://t co/YUsMecyGqp,Anger
@IngrahamAngle @GavinNewsom this is complete bullshit! We’re a family of 5 who pay taxes  contributes to small/local businesses  support our surrounding communities  we are hard working American citizens &amp  we 2 are suffering &amp  get no addtl assist  - instead you give money to illegals - WTF! 😡,Anger
@truthjusticehph @keithboykin 😢😢😡😡😡🤬🤬🤬  I wouldn’t have  sympathy for him if he contracted “ the COLD” ,Anger
Why is he so beautiful😡 im mad https://t co/xiH9OA9T6C,Anger
@DonaldJTrumpJr I just got word my bank dropped the ball on my PPP application  Cost me tens of thousands of dollars 😡   I hope @SpeakerPelosi rots in hell for what she’s doing to businesses like mine ,Anger
@TheDivisionGame American history played heroically all afternoon  all directives and not received a usable DH object !!!  who are you kidding here?  I'm fed up !! 🤬😡🤮🖕,Anger
i wanna know how she did this BOILING WATER! 😡 https://t co/6Tkwp4NzZk,Anger
@__aleenax Not if I tell her first 😡,Anger
do😡it😡 https://t co/Hr747qVVsd,Anger
@JoHeron9 @herbieharry Vile disgusting woman 😡,Anger
@EchoesFromAbove Mine said it was desposited yesterday but the account was not mine then today Hrblock says it’s been sent but no funds are there  I’m so frustrated I can’t call anyone to long of hold times they just disconnect or they’re shut down and can’t answer calls ugh🤬😤😡,Anger
@ahIngite Ming when he gets serious 😡😡😡😡,Anger
@FiLiA_charity Really arsed off with the pandering 😡,Anger
from now on if you gain weight  you'll call it taking care of your health ok 😡 https://t co/S6pwsqJJ22,Anger
@meta_kekana I’ve never commented on any of your posts and I was just enjoying but this post🙌🏾🙌🏾🙌🏾  I hate you Meta  I hate you because you kill me with fantasy knowing fully well that I will never have you Mxmmmmmmm😡,Anger
@c_jagielski @JackPosobiec And Gates  And the United States government  And many other governments worldwide  😡,Anger
@BlanchedLion I am furious! 😡,Anger
@piersmorgan Can not understand why we are the only country that has a separate line for deaths out of hospital if it was added onto our normal line it would show totally different on the graph 😡,Anger
Just been on a 40 min bike ride and seen loads of key workers out and about   some have really fast convertibles and one was even towing a caravan !! What lockdown ??? 🙄😡,Anger
@DanKEberhart That Government is the worst!!😡,Anger
So she is admitting of delete evidences😡 so what other evidence does she delete🤮👹💩 https://t co/xTdw56vMsk,Anger
@birungimeem These guys have deliberately ruined all the goodwill and love HE the President had built in Ugandans  Hell is soo cold for them  they deserve something hotter 😡😡,Anger
Tea-time   What should I have?? 🤔 Oh  yeah  I got nothing in!! 😡,Anger
A world Married Couple bikin emosi😡😡😡,Anger
Almost done but then become about:blank     WTF!!! 😡😡😡 https://t co/2aTky8f9zV,Anger
I want a trampoline sooooo bad 😡,Anger
@TeresaCxo Exactly!!!😡,Anger
@sugas_swags yes there is so post ur pictures 😡😡,Anger
Ain't going to happen axxhole! Americans will not stand for it … #WWG1WGA 😠😡🤬 https://t co/cizThBw6fE,Anger
good night moots stay safe 💖 or else 😡,Anger
@ChloeSalsameda @alexsalvinews Of course he will    it will be another extension after that and we   all American tax payers will be asked to fund them !  @NYCMayor @NYGovCuomo were telling their residents not to worry go to the Lunar Chinese New Year parade  mIddle of FEBRUARY  we are NewYorkers   speech   😡,Anger
@anakbaiiq DIAMMMMM😡,Anger
There should be no “trade off” at all! This is outrageous!😡 https://t co/qslrPDhPKv,Anger
@nowthisnews Had he been anyone of color(man  woman  or child) he would have been shot dead before he reached that car  White privilege at its finest 😡,Anger
@PressSec And it’s still not enough for the size of THIS country😡,Anger
same bro dm me too 😡😡🔪🔪 https://t co/0BdoEUI7Gk,Anger
@BBCNews @bbclaurak Why does the BBC continue to broadcast these repetitive &amp  pointless questions from journalists who have obviously not listened to a single word of the briefing 😡,Anger
@ArianaGrande but i will 😡 iʼm in love with you!!,Anger
@Lukewearechange Dicks 😡,Anger
Working conditions at Quebec's Residence  owner’s past under scrutiny The owners and upper management should be forced to live in the same conditions for 6 months  All together with a asymptomatic wuflu  carrier  The carrier can leave after a week 😡  https://t co/La4JbplmW6,Anger
Went to a different island and only found 3 CLAY nuggets 😡😡😡😡😡😡😡,Anger
@4KelseyAnderson @NYGovCuomo @news4buffalo Governor Cuomo is nuts He is dragging his heels and basically giving the people of the state of Ny the run around Quit gabbing about it and get things under control and get things back online 😡😡,Anger
@NaileaDevora It was my mom‘s bday too 😡,Anger
It's kinda hard to work from home when your internet is down and you can't get ahold of your ISP  😡,Anger
@ToneVays @TeamYouTube @YouTube @ytcreators Hope you get your channel back ASAP! @YouTube must stop the crackdown on #Crypto channels  It's bloody shame!!😡,Anger
@yehthat1 Tell me 😡,Anger
Cant with yag lovers shitting on the efforts of HPA and frontliners  This aint “Politics” NO country in the world which has “won” against covid  We’re doing good compared to most  Sad reality is that a few irresponsible citizens worsened the situation  Dhenves GEYGA THIBEYSHEY😡,Anger
@Fizzalll @shawacademy I've read that you can email them  @: cancel@shawacademy com I'm just glad that I recorded my phone conversation with them confirming my cancelation as they haven't sent me a cancellation email yet 😡,Anger
WHERE IS THE (MOLLAH) MULLA ?   TABLIGI JAMAAT   BORN IN 1927 AT NUH   HARYANA !  INDIAN INDEPENDENCE 1947 ! NO KHUGRESSI WAS AWARE IN 70 YRS RULE ! 😡 NOW COMMENT AGAINST PRESENT GOVT ? 👎 😡 🔥 SHAME ON OPPOSITION PARTIES OF INDIA  WHO NURTURED THE MULLA ! 😂🙏#INC #PMOfIndia https://t co/oxeFS13XY9,Anger
I absolutely hate seeing parents recording themselves hitting their kids or choking them! What the fuck is wrong with this world! I hate that shit! They are babies they can’t defend themselves! I would stab someone if I seen that in person! 😡,Anger
wanna watch loona hidden interview but jtbc took down the subbed one right when i was gonna watch it   😡,Anger
@k_3nzze Chips😡😡😡,Anger
@hauntedrecess @divinegrrandde 🤬🤬🤬😡😡😡😡😡 NO BANG BANG IS ONE OF MY FAVORITE !!!!!!!!!!!!!! STOP 🤬,Anger
Who is responsible for this as these kind of services still allowed by others😡 ⁦@PMOIndia⁩ ⁦@HMOIndia⁩ ⁦@drharshvardhan⁩ ⁦@ArvindKejriwal⁩ ⁦@msisodia⁩ ⁦@SatyendarJain⁩⁩ ⁦@raghav_chadha⁩ ⁦@vinaymishraAAP⁩  https://t co/yW5vLSHEfY,Anger
Yeh  only 2-3% children die  Worth the risk of your child is amongst the 2-3%?   Are some Americans actually nodding their heads agreeing with this?  😡 https://t co/8dOizjhqRr,Anger
@Nenagh9 @realDonaldTrump @SecBernhardt Yeah they want blood sports 😡😡,Anger
@IRSnews your “get my payment” portal is USELESS!!! It doesn’t give out any info!!! How do ppl who PAID taxes and not got refunds get our checks??? We need that money just like everyone else!!!! 😡😡😡😡😡😡😡😡,Anger
@Valhalla_X0 @baddoleesa Ingrates 😡,Anger
i aint wanna see another sports run 😡😡 all these shuttlecocks and balls hurting the boys,Anger
Coffee gotta be the worst smell ever Jesus 😡😡😡😡,Anger
@sunmicult stop hurting yourself 😡😡😡,Anger
FUCKING  STUPID  BRITISH  SHEEPLE  😡,Anger
Can't even use the word  calm  cos it's too road for me  Ayt snm calm  it's calm bro  I'm calmmmm g  It's not calm 😡,Anger
Ingrates 😡 https://t co/bprCV4RxQR,Anger
@akumasipolos DIAM😡,Anger
@Barfightamule Nah  I know them  They even said on my paper that I have 5 days to decide if I'm going to stay 😡,Anger
@trashtruly_ Ishh  😡😠,Anger
@handiejn @Abramjee No point  The fat cats have said they'd prefer the #IllegalAlcohol trade continues! Wonder why🤔   we're not idiots  it's lining their pockets!😡,Anger
@realDonaldTrump @parscale @DanScavino @GOPChairwoman @GOPLeader   This is OUTRAGEOUS! We already know that Obama set up a shadow government in D C  that is currently running w/ Valarie Jarrett  😡 https://t co/ZQMRPvOoOb,Anger
I miss sports it’s simple 😖😩😡😢,Anger
BATAAA WHO DID IT BETTTERR 😡😡 https://t co/c2tHr8u6y3,Anger
@Hermesparcels parcel due between 1 and 3pm today  It’s now nearly 6pm and there’s no sign of it 😡,Anger
This unacceptable NWC 😡😡😡,Anger
@John09038140 @hofstealstweets He slandered carti 😡 I can’t take it back,Anger
@KNP2BP @VFL2013 @WHO Go to hell   😡 Bill Gates! And take the WHO with you!,Anger
😡 Super Spin-Doctoring 😡  So the government says that there's 3% less people in Hospital with Covid 19 and yet there are 3 4% dying in hospital from Covid 19 does not take a mathematical genius to work that one out,Anger
@LeaningLeft46 @piersmorgan Yes it's going up   It can never decrease   He's talking about TOTAL deaths it can never decrease 😡,Anger
@MrStache9 Fuck that we do 😡,Anger
@Ozzyandinked Do you really think that will make a difference to the general population of lemmings in this country  not to worry they’ll all follow each other of a cliff soon 😡 Local park was packed with idiots today   asking for it 😷,Anger
@ZafarSikandar2 @RustamA54752536 Na samjhdas 🙄 online line tho  hani 😡,Anger
@torchesforhands Smh they r emo 😡,Anger
WHAT DOES THUS MEAN 😡😡 https://t co/Z9MECuxHYk,Anger
@kiarapandak2 @weareoneEXO This is so wrong  how could they let the those guys get the album but drop Kai  😡😡😡,Anger
@nigella_i5e If he was that concerned he wouldn’t have pi$$ed off in the first place  I absolutely hate this couple 😡😡😡😡😡😡😡,Anger
@AOC He’s high  And clueless  And couldn’t care less about the survival of people who really depend on this😡,Anger
Their opinion differs from mine 😡😡😡😡,Anger
