Text,Emotion
😢 Great character actor! May he rest in peace  https://t co/bdw9sQ8DQz,Sad
@DEXTERV3VO U not really my maneee no more 😢,Sad
ughhghhhh I LOVE the name Valentino 🥺😢,Sad
Another Cold day in the windy city!!💔😢💔😢 https://t co/CcLJg4nTQT,Sad
I wanna be in the gym with the gals rn 😢😭,Sad
You have to feel sad for an actor that once starred in a popular network sitcom  when his co-stars have continued in reasonably successful careers  and one of only three items in his IMDb trivia is “Recently built a waterfall in his yard ” 😢,Sad
Sigh  this one tough  I love Patrice eh bt Destra is the queen  Fay Ann is the only woman to win all 3 major titles in a year and Nadia have hits plusss she write relll hit songs for other artists  Patrice hadda go 😢 https://t co/GkAbHggpvG,Sad
Where's the one for me? 😢 https://t co/Mo1dzKZ3Ez,Sad
@dennehyeliza He was a great talent  😢,Sad
@zhicay_chris @fvckbronsexuals @mary_rivera69 @blackba49508448 @BeeradLakers @Permanentsuspe1 @NStarstate @AliciaShields69 @TerrellThugs @CMAD216619 @anoshmavs @lefraud_exposed @SeahawksGotnext @yvnglevells @K8urFWBTdUUXUSl @Lu_T_1 @6lack_shee9 @splashking777g1 @11_mehtab @DrGuru23 @12_mehtab @YGBreezay @Clyde_Smith71 Damn Will still has me blocked smh 😢,Sad
What am I supposed to do? Hold it all together when I think of you? In my heart I'm thinking you were gone too soon  😢,Sad
Really tempted to buy new trainers 😢,Sad
@Colleeeeeeeeenn No because in America we have another show called Bake Off   It’s the annual Pilsbury Bake off  So British Bake Off is British Baking show here  Whatever it’s called though I’m ready for more seasons  Although I miss Sue and Mel  and now I’ll miss Prue  😢,Sad
@Juliecorcoran1 @RichfxMathew That's ok Julie 😢x,Sad
@The_JamesJordan I’m so sorry 😢 all the very best to your dad xxx,Sad
My sleep is fucked and my stress levels are up again  How on earth am I meant to get pregnant like this??? 😢,Sad
☹️😢 Brian Dennehy  Burly Actor in 'First Blood ' 'Cocoon' and 'Death of a Salesman ' Dies at 81 https://t co/59IRIIZ1J8 #BrianDennehy #RIPBigMan,Sad
Dayum 😢 R I P https://t co/DOKUXkLQxm,Sad
@_____nichole Ugh  I’m sorry 😢,Sad
the closest i get to babying him is when he comes to me with his blanket &amp  lays on my chest so i can rock him to sleep  😢,Sad
@richardparkertx This tweet makes me feel way less alone!  But  now I don't know whether to add a 😂 or 😢 at the end ,Sad
They saw all this happening today 😢 https://t co/PTYynHtZhR,Sad
i cried after watching the vid 💔😢,Sad
Slowly I goes sad    ☹️ Merkel stops all festivals in Germany this summer 😢 🙏 Please let this bad thing stop soon  AND STAY SAVE MY FRIENDS OUT THERE,Sad
@JuanTap_ @ItsZzxq Im not crying you're crying😢,Sad
damn i want some jardin 😢,Sad
Regresen Orgullo y prejuicio a Netflix  please  😢😢😢😢😢😢,Sad
I wish I didn’t have to look at New Haven style   they could’ve used another picture 😢,Sad
@BowelGirl Oh  no 😢😢😢 hope it passes soon x take care x,Sad
@habs_anonymous So sorry James 😢,Sad
I miss y’all 😢 https://t co/4alHLHTjaf,Sad
This is what is going to happen to our players if you don't vote for us in #SpringRally2020 pls vote     😢 https://t co/7yXSbpUfog https://t co/ZSoiARbYqD,Sad
@thebtechguy Make that 5’5 😢,Sad
@Afomre So you left me to go Netflix 😢😢😢 ,Sad
He looks so good😢a beautiful baby https://t co/lVgCOSnZpq,Sad
@CarlESouthwell @CillizzaCNN Yeah  just saw the new numbers this morning  😢,Sad
@peterofwhimsy @EcoHydra Just want my sanitiser back 😢,Sad
@demetcilik @criminaIdeniz @Esrapapatya_ Sorry😢😂💛,Sad
damn  you know the government is messing up when a comedian has to put down the jokes and tell it like it is to the MF press secretary 😔😢 #TrumpIsAnIdiot https://t co/sZImixOV8b,Sad
@MichaelTun1 Desperately sorry for you tragic loss  Hoping your mum gets through this 😢 Your dad was a hero and I will clap for him tonight  🙌🙌🙌🙌,Sad
@duckIisa say it back queen 💜😢,Sad
@theonlygiannaa I miss you more 😢🥺,Sad
MY HEART!! 😢😢 https://t co/K661n80QM2,Sad
@skysforchann cmen bget😢😢👎👎👎,Sad
Ughhh missing my baby so baaaad😢,Sad
This is upsetting beyond belief! My heart is broken! May he RIP! Thoughts &amp  prayers to his family &amp  EVERYONE who worked with him recently! 😱😢😭🙏🏻🕯 https://t co/rClbb15Hwj,Sad
@PaulieEsther1 @TheKingTwitch Well it's the only one compatible with my device 😢,Sad
NOOOOOOOOOOOOOOOOOO!!!!! One of my favourite actors!  😢    Brian Dennehy  ‘Tommy Boy’ and ‘First Blood’ Star  Dies at 81 https://t co/DGgRUDxrKY via @variety,Sad
The notebook is da best!! 😢💔,Sad
@brrrrkia I wish i could bust mine out 😢😢,Sad
@RadioFreeTom Same   😢,Sad
@Lwandile_DL @ichibi87 Tough times bra😢😢😢,Sad
@frankdonga_ Wait  Frank Donga is Yoruba man?   My life 😩        My Dad do me bad  story for another day🤦😢,Sad
I love understanding woman  Ya so beautifully minded😢,Sad
@4SSIU My D You are with me   morrre 😢😢,Sad
i always think about what i would be doing at the moment if everything were normal 😢 https://t co/LiSM2LV2S1,Sad
imy nsw😢,Sad
@OLTHLC @TNLComFundNI @deed_olt Beautiful 😢🌈,Sad
@KMayes90 @NeilRetroRecord @JGC1892 Nope 😢😢,Sad
@DogCanTalk Again with the karen 😢,Sad
@oldestdwarf @offclASTRO @offclASTRO  #BBChart50 #아스트로  #ASTRO I miss you!!!! 😢😢😢😢😢😢 https://t co/FIlLz2pOrL,Sad
Damn these cramps 😢😣,Sad
Sad 😢 beyond belief https://t co/L5BGPPRRrc,Sad
@Rino51681278 @vivp7 @populistmorons @tnonfire @GlynnHayston @michellebeesla1 @anna454544 @AnitaSentient @DaniArgTG @Scumezza @tracyengelb @Illo_naaa @stephenbonar1 @joel80_sa @clivesimpkins @ZebraNaked @EvolSiLla @linley_sa @the_anni3 @Kairofthedark @Roland_Williams @FerretGee @zebalon_CULE @vlok_andre @African_Spring @Joe990gpMoyo @Jon_M_Berger @naidoolp @poobie_pillay @prin0164 @EPristo @SoujiroUchiha @Swayam_Maharaj @TonySantanaZA @Gumede66735967 @Esterndl Nope 😢,Sad
it is really sad seeing him enlisting today  but i know this will happen sooner or later wkwk but it still so sad 😢😭😭😭😭😭,Sad
@DuchessT_ If u nor chose me I go drag u oo 😢,Sad
@madisonmoll Same 😢,Sad
I had a dream we were at school again 😢,Sad
@wjdnx_ Yer same 😢,Sad
Come and see Vivi💔😢's LIVE in #BIGOLIVE   https://t co/tTcEtI7jaI https://t co/4YK7VXeOem,Sad
Jaune training with pyrrhas videos 🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺😫🥺😫🥺😫😫🥺😫🥺😫🥺🥺🥺😫😢😢🥺🥺🥺😫🥺🥺😢😫🥺😢🥺😫🥺😢😫,Sad
Miss my bf 🥺😢,Sad
@DavidBflower Oh  no 😢 I’ve always loved him  So many of us have grown up watching him ,Sad
@jccaylen  heart ❤️ been broke 💔 😿 so many times 🕰⌛️ i 👩🏻 dunno 💆🏻‍♀️what to 🤷🏻‍♀️ believe 💭 🤔 momma 👩🏽‍🦳 said 🗣👏🏼 it’s my fault 🙌🏼‼️ 🤧 it’s 😨 my 🤡 fault 🥺 i 👁 wear 👗my 😢 heart ❤️ on 😱 my 🧍🏻‍♀️sleeve 👕 https://t co/OHjerJnkbp,Sad
@MCMComicCon I miss you too 😢 https://t co/Ccgikk2YqJ,Sad
@Addu86842053 @sidharth_shukla Seriously Yar why can't these so called fans tolerate  there happiness  If you really luv them😥😢sad 🤧,Sad
Damn I didn’t make the cut for the new group chat  🤣😢 it’s probably a good thing  I already don’t be doing my school work like I should ,Sad
@avertedeyez i love u 😢,Sad
RIP Brian Dennehy 😢 https://t co/xhy3vnSDHa,Sad
@maeerax i thought he was crying 😢😢😱🤭,Sad
Hurted??????  We can all agree u don't hv a report card to start with   I'm hurted🙁🙁😟😟😢😢 https://t co/idgF5Elanq,Sad
Just when I thought i was gonna be blessed😢 https://t co/uDRNH0qHXO,Sad
So in love with my #morphexjamescharles brushes ! Can’t wait for my palette to get here ! 😫😢😢 @jamescharles,Sad
@chisportsfan19 @Jacobk18 @ShelbyNickey28 @X_KrisBass @MylesOffTheEdge @mrpredictable1 @CharlesRobinson or not 😢😂,Sad
Even JJ Garden closed 😢 https://t co/h9hPBonxsg,Sad
Hello @cowrywise we need to talk      Seems we have to abort mission   😢😢😢,Sad
@simonabich at all 😢,Sad
⁦@TBoisseauATX⁩   Well  didn’t see this happening this year! 😂😬😢😊 https://t co/JQNRnDcRSY,Sad
@HereInTheHollow @LeftPeggers @Ianblackford_MP @TrainorHelen Yeah I think so too 😢,Sad
Low key I miss Disneyland a lot  That expensive hoe 🥺😢,Sad
ㅡ ⚽ suuuper friendly and fun! how's life sis? i rarely see you on my timeline these days 😢,Sad
😢 I always loved seeing Brian Dennehy in a role   Whether major or minor  you knew that he would bring a character to life  https://t co/V8GJcw4fhf,Sad
ㅡ 🐣 the last time we interacted was   last year i guess? before i was on hiatus huhu that's a long time ago and i forgot your name sorry im a such forgetful person 😢 but i remember you're older than me hhe i'll try to interact more okiee 😊,Sad
Opened my @CadburyUK twirl to find it 1/4 gone 😢 https://t co/YdWhLZSQix,Sad
@SAPoliceService In Sesotho there is a phrase that goes: Leponesa Mothusi Motswalle   eish my translation data is finished 🙆🏾‍♂️  sorry for not being able to translate that to English 😢,Sad
Wait what just happened 😩😫😣😢☹️🙁😕😕😟😔,Sad
@SaminaChaudhr12 My condolences! 😢After losing my wife in 2017  I have a different level of empathy for those who experience this  The level of grief is more than anything I imagined before  Praying that you and your children have great support and safe coping mechanisms during this time  🙏🏾,Sad
@selwoodsarah @IpswichPolice That's a good wait time  I've had many times I've had to wait over an hour!!! 😳😢,Sad
@ZainUlA58278483 Me too😢,Sad
@PeterPsquare 🎼 pass me not ohhh Mr P Here my humble cry😢 When others no dey see my account number Do not pass me by🎶 Mr P! Mr P oh Mr P 🎼   Mr P please remember me ooo  Help your sister and her children biko Nwanne mmadu 🙏0774581776 Access bank 🙏  God bless you,Sad
Mel won’t send me pics of her in her pjs what if i cry 😢,Sad
Ard Rona Now  I'm Starting To Feel Ugly  Fucking Brows is a Mess  &amp  I'm tired of wearing this dam ponytail 😢😢😢,Sad
Mannn 😢😢😢😭😭😭fuck u covid u bitchhh https://t co/xeRYlWsGO6,Sad
#LostFilesVisualEp must 💧💧😢 Forever 🔥,Sad
My fave got me blocked from her lives and i ain’t do nothing 😔😢,Sad
What a great man!  I remember having him as a coach and always being a huge advocate for youth in Sellersburg   Huge loss to my hometown 😢 https://t co/FsZlniobWB,Sad
@HannaAli To Allah we belong and unto Allah we shall return  😢 my Duaas go out to you and your family 💚🥀,Sad
This is North Dakota right now  😢 https://t co/IpZI0SvBvQ,Sad
Has anyone else struggled with putting on eye liner since no one has seen you the past month really? 😢,Sad
Philip: But it is not possible that among all those problems and all those things that are driving you mad  there are some of us who are there for you no matter what? Come what may   Elizabeth: If only     This part up to last scene is 💔😢😶😱 I will surely miss this couple! https://t co/alTE5GwS8C,Sad
See as money fine!😢❤ https://t co/qNLDnVnjE3,Sad
@yashwanthk115 @bharat_2214 Reject cheyyale 😢,Sad
@atsumushairgel so soft and pretty I am tearing up😢💛💛💛💛,Sad
@boobbiggie 😢😢😢 OH MY GOD LIAR LIAR    I LOVED THAT GAME SM  GOD BLESS,Sad
@preciouseokjini we can cry together 😢,Sad
@heysaaaam Oh Oreo! So sorry to hear that Sam 😢,Sad
😢💜🙏🏽💜Brian Dennehy  actor in ‘First Blood ’ ‘Cocoon’ and ‘Death of a Salesman ’ dies at 81 #SmartNews  https://t co/nvaav4xBd5,Sad
Shebi last boy is supposed to be enjoying  all these elders ones don't care 😢,Sad
There's one time I went to an event and one of the sections called art therapy  My intention was just to show my art skills but I'm not expecting that it would be the best consolation I've ever had  She point out every weaknesses of myself from just a useless drawing😢,Sad
its been real  headset mic  ♥️♥️😢 https://t co/XKd6QegCBD,Sad
@DecouVive @MattHancock Half of the info is out already I reckon  Shame the sheeple continue to reject it out of hand in most cases without even having looked at it  😢,Sad
My physics professor told me to work corona antidote  I replied  मुझे जीने दो सर  साइंस कब की छोर चुका मैं😢😢,Sad
On 3rd of April 2020  mom lefted us😭😢😭  I inherit a responsibility to take care of 2 young sisters where the bigger one is parentless😭 now  Am still on my first year at varsity  but jah  i will do what is possible to help my sisters with the help of my grandma and grandpa ,Sad
I need to get away from here😢,Sad
@JhaSanjay Because @RanaAyyub written for #WashingtonPost 😢,Sad
@kodaBennett @ltaylorfortner 😢💕 Love you so much!!,Sad
@yuckism @Hyuka_pspspsps Get in line first😢,Sad
@OMGitsAliA I can’t do that😢😢😢,Sad
Mere real life mein bhi nhai🥵😢😭🤣 https://t co/cOHa15m7lx,Sad
@crizon @PFF @dpbrugler Kinlaw’s recent medicals will probably drop him a round at least 😢,Sad
@cielitojinki ohhh yeah i remember that 😢 do idols ever pick out their own hairstyles or the stylists just force it upon them,Sad
Shoot that means his character will die in  The Black List  😢  Just like in  Tommy Boy  now he is with Chris Farley 😢😢 https://t co/QtQ7SHUiAs,Sad
If I'm not enough on you just say and I'll leave for the sake of your happiness😢,Sad
@RealJamesWoods Next  we have to put a 🎯 on the United Nations  A total money grab for those who want to laundry money in our government  This has gone on long enough  Liberal 😢 will flow  GOOD!!!,Sad
@shubh19822 I DIDN'T GO NEAR ANY TEMPLE ELEPHANT  THAT WEEK😢,Sad
We love you Kiki 💔😢 https://t co/we3K8APJ3v,Sad
Well yesterday we didn't have a good day our bearded dragon galaxy passed away in his sleep we are going to miss the little guy 😢💔 https://t co/KedXQjCXJ8,Sad
I missyou😢 https://t co/ph5JPsncMP,Sad
@HeathSlaterOMRB So sorry to see you go 😢,Sad
@fardareismai2 Oh  shit! 😢,Sad
Such a small thing but I have been working really hard training with my dog the past two years and this year we made it to Rally Nationals  It was just canceled  They moved it to Dec but it’s in Florida and we probably can’t go 😢,Sad
I didn’t pick up 🥺😢,Sad
today was supposed to be my last day of school😢,Sad
@AlishbaMajid1 @_itspreeti Dono    Shout out    Dedo     Agr    Mujhpr hsne se fursat milti h to     😢,Sad
@notursugargirl Sorry I missed it! 😢😢,Sad
@AngrierWHStaff Horrible 😢,Sad
@mintgcf 😹😐🐐😁🙏🏻👍🏻👋🏻🇯🇵💜💯🥺🔥❤️❣️🇨🇦 at least he’s not taeyong flat!!!!😍😳💙😢👩‍❤️‍💋‍👩🖐🏻🛶,Sad
@___Neishaaaa I miss you too 😢,Sad
Looking though Facebook and seeing pic of my friend 😢 😭,Sad
Watching her eat so well makes me soo happy 😢 i miss you chaeng @ygofficialblink  #WeLoveYouRosie https://t co/woqTHOrDPD,Sad
No    😢  Have a safe trip to the next dimension  Mr Dennehy  https://t co/fDFMMGk5dD,Sad
@geordie_manc80 @gpetersmith Unfortunately you are correct 😢,Sad
@NHStaxfreepay How many now? 😢,Sad
bothhh  can't let go of this two 😢  Live For Jesus by Ogie Alcasid https://t co/0RkptfM1d9,Sad
@Lymaxx_ this hurt just watchin this 😢,Sad
Super happy for @JalenGreen but bummed for college basketball!!! Cat’s ain’t playin college anymore  which is sad in it’s own way 😢😢 https://t co/gSLG7mU3Dz,Sad
Damn   😢 https://t co/oV2Iigy7wH,Sad
@drayamicheIe Wow they are always trying to take everything from us guys after a while we won’t have anything left to do when it comes to women😭😩😩😩😭😢,Sad
@KejDzii94 @larryvonmises I’m sorry 🥺😢,Sad
@AjJjFamily2 @JjChayakorn @aj__chayapol My 18th Birthday was on April 4  we can't celebrate because of Home Quarantine i hope u will notice this😢🇵🇭,Sad
Nah I feel sick seeing videos like this 😢 https://t co/Jm9ejf9SbO,Sad
Rest easy legend 😢🙏 https://t co/WiB8o0AJtF,Sad
@TMobile 😞😢 need food haven't ate in 2 days,Sad
@_JayMorales_ Damn they are in this pic too I just realized 😢,Sad
@niniscope Aww 😢😢 i sincerely thank you for providing us high quality videos  😭,Sad
@Mrkhan_00729 Sach bro So sad 😢,Sad
@LoyalLocksmith hi  still waiting for my direct deposit   this is what it said yesterday   😢 I’m laid off also CashApp $Luisfher  PayPal Luis-onfire@hotmail com https://t co/ogQMOt5x5I,Sad
@andyounothere ainiii😢😢 it’s okay babeeee  do what’s you heart tells you,Sad
Somethings Happened for a Reason huhuhu Kanami ka story ya🥺😢 https://t co/2IN1wqNFw0,Sad
But I thank goodness commando strips exist because we’re just renting and I can’t really hang things the way I want to 😢,Sad
@ChrisinyourDMs Nooo 😢 there goes cindys TV,Sad
@DanaBrigoli @taylorswift13 Me neither girl 😢,Sad
@dunwhalers Oh no no  I didn't mean it like that  I didn't think they were laughing at his passing or anything and in a sense I do see the joke in it  But on the other hand it just makes it extra sad 😢,Sad
@sudadday1 Well  guess I wasn’t one of the fifty  😢,Sad
#WIP 😢😢😢😢 why is coloring so hard https://t co/jJjXNQjHvl,Sad
You know  staying in the house was cool and all at first  but now I can confidently say that I AM BORED! BRUHHHH 😵 This is TEW much!! ☹️ Imma need for Miss ‘Rona to go on ahead and GO SOMEWHERE! 💀🥺😢 https://t co/jEEE0jA818,Sad
@CNBC USA Surgeon General Advised of this Info Week's Ago  Sad When it Really Counted #WHO the #ChinaPuppets FAILED  Citizens of the World by Promoting #CommunistPropaganda  Which cost countless lives worldwide  Ever Wonder how Many Lives Were Lost bc of WHO incompetence? I Do 💔😢🤔 https://t co/oXPa8nN4ec,Sad
That just made me so sad 😢,Sad
@bianca_nobilo So sad😢😷  Thank you for reporting the numbers ,Sad
SL triggered $MBRX at 1 34 loss of -1100 😢 It still has a chance to pop AH with CC,Sad
@BobOngPhrases How i wish theres someone would like to ask me this😢,Sad
hahaha so funny i don’t have any money hahaha😢 https://t co/psveliusoU,Sad
@BetamaxPod 😢Loved him in FX brilliant actor,Sad
😢😢 He portrayed his characters so intensely  Will miss his performances  https://t co/U1XFllDXfJ,Sad
Girls be like I don’t care and then cry 😢,Sad
@Symply_Tacha @IamMayorKun I couldn't watch no data 😢😭  #LearnFromTacha  #TachaXMayorkun #Titans,Sad
@ChiefShughes I was watching when her sister spoke  She's a strong woman  I was in tears the whole time  😢,Sad
@MinookaBaseball @MBSingler I guess it was meant to be😢#quarantinebaseball https://t co/2JoJR8uY5M,Sad
If you know me you know my grandparents mean the world to me  Last week was my grandfather birthday  Tomorrow will make 9 years since my grandfather been gone  Today my dad called and told me my grandmother’s cancer is back 😢💔,Sad
Oh! No😢 I pity Secondary School Students  they will write Essay on this COVID-19 when school resume🤦‍♂,Sad
@boltonnhsft Tonight’s for you Lourdes 😢&amp  all my fellow colleagues at woodlands hospital 🥰,Sad
I id not realize rhis 😢,Sad
@ItsGoneAwry Somebody gets to go outside &amp  recreate! 😢 Enjoy  😢,Sad
Loved seeing the beautiful bluebells in the school forest today! 😍Wish all our lovely Wrens could see them too  Missing them lots  😢@MrsLees_Wren #springtime #beautifulbluebells @ItchingtonCe https://t co/mpTkMwbSCA,Sad
@CoopertheCoyote Babe  sure they are  You just have to walk out into grass patches to encounter them  One time I was attacked while using a lawn mower 😢,Sad
My bf bought me some sunflowers 😢😢💜💜💜💜,Sad
@Courtjase1 @people 😢That you hate oeooke so much for no earthly reason🙏🏽 kind hearted people who are doing more than most,Sad
@GaryBurgessCI A difficult release today and I feel it was handled well for the most part  I think we are still in a bit of a bubble in Jsy  My friends neighbour was put into an induced coma to help her recover  the reality is brutal sadly and some very tough decisions may need to be made 😢,Sad
Wanting to avoid Corona news but I don’t wanna miss these jokes 😢😢😢😢,Sad
stop the sub 🙄abeg where can I drop my details 😢 https://t co/IH4zTcO3Qu,Sad
Missing @NBA 🏀😢 #TBT https://t co/xjMQa3RHlP,Sad
@AmatoNathan I remember bowling to you all@afternoon 🤷🏻‍♂️😢,Sad
wow so outside not opening back up till may 15th now ? 😢,Sad
@PlayVALORANT 200 hours on twitch and still no drop 😢,Sad
@DanaDelany I’m so sorry D   he was a great man and will be missed   😢,Sad
Not gonna see my friends for another 3 weeks AT LEAST 😢 what the fuck,Sad
@Lawrence Omg!! @DrOz what the heck are you saying??? Just lost respect for you😢,Sad
@gbolahanba Pls am here  have never won any giveaway 🙏🙏🙏🙏😢😢,Sad
@olamide_YBNL his indeed a Prophet No wonder baba is screaming poverty die die die He sees it coming  and I followed him screamed too But this isolation caught me off guard   The hunger is real abegi  😢,Sad
@behappyjmjk I just seen your post  😟 I'm having issues these days  😢 I kinda care  😏,Sad
Now I know what Lasizwe meant by Use this electricity wisely😢 making Ulusu was a bad idea!,Sad
clumsy  stilted  but endearing attempts at flirting are known as florting? that's   adorable 😢  Jihoon: why does Seungcheol keep blinking lopsidedly at me?  Wonwoo: He's florting with you  That's supposed to be a wink ,Sad
@Capone305ive Nah chilll  but his potential would be better brought up by another team 😢,Sad
This brought back memories 😢 https://t co/2E6Di8U5dm,Sad
@O_Nabulsi  look what they're insulting 😢😢💔 https://t co/9lfPG7qR66,Sad
Sad to say no more interactions with other players😢  https://t co/vee5phOluD,Sad
I miss 2002-2004 brock lesnar 😢,Sad
Sad to hear how about the twins? 😢 https://t co/LrDp6n9TYN,Sad
@BUSANBOY___TWT @BTS_twt But    all the seven members should have been there😢,Sad
@carowhititv @chrishallitv Missing you all too 😢 stay safe and give Holly a big squeezie hug 🌈❤️🌈,Sad
Driving today and saw another family on their way to a funeral 😭💔 like 6 cars following a hearse    I’ve been seeing them so much lately  My heart hurts 😢,Sad
@BTS_twt Me and my friends keep talking to you here bc we don't have any hope you will do vlive 😢,Sad
@AllTooBrooke13 Same 😢,Sad
@JohnHalsall03 @MountOlivers Yea we saw ISS pass last year  the sky up there is Chrystal👍 ya can barely see Orion from Beverley  sky terrible😢,Sad
@MrJonCryer You can say hi to me  Ellen  I live in NE and it’s going to snow today😢,Sad
Talking to my little brother on FaceTime just made me sad  He’s really starting to look like my dad 😢,Sad
I jus finished reading perks of bein a wallflower and it’s such a good book 😢,Sad
I love @EcoHydra but both bottles of sanitiser I’ve had  have leaked out in my bag 😢,Sad
@jeonbIu i cried sm listening to that song 😢😢😢 they have so much potential!!,Sad
Miss seeing you in the circle 😢 https://t co/kWrTNiBfS6,Sad
everytime i try i always shit let down and every second of the day i can’t he’s never gonna be there for me😢 what did i do?   ,Sad
@wonhostiddys Now if I could just get leveled up!! It’s been days and I don’t get it 😢,Sad
@EldestDamon @ninadobrev @julieplec End of an era 😢,Sad
Al fin😢🔥 https://t co/thygvZPsMe,Sad
Small businesses are the backbone of this Country  Home grown and some of the hardest working people in our nation  All built from the ground up This makes me sad 😢 https://t co/QOBx20hIDS,Sad
@Estella72666826 Oh Lord! 😢😢😢,Sad
@PrayerHarbor 😢💔 praying for the family 🙏🙏,Sad
@realPolitiDiva 😢 Special kind of Hell is a good description  Im sorry for you and your family  😥,Sad
My Bluetooth speaker that I’ve had for years died yesterday  Officially I could cry 😢 #QuarantineKrazy,Sad
@survivorcbs @JeffProbst Love you probst  The best episode so far this season huhu you making me cry 😢,Sad
RIP Brian 😢 Brian Dennehy  Burly Actor in 'First Blood ' 'Cocoon' and 'Death of a Salesman ' Dies at 81 https://t co/CBaS4BzpuI,Sad
This reminds me of the game between Bafana Bafana vs Ethiopia in Addis Ababa when #Bernardparker scored a sensational OWN goal against Khune!!!😢 https://t co/ajt6ZMA3cI,Sad
@XolaniNgcobo167 I said it 😢😢😢,Sad
I’m missing my class and being at work 😢,Sad
Some girls hair is so cute when they curl it and I just wanna know how they make their hair so cute 😢,Sad
@HoudeaniHD @edge515 i don't know 😢,Sad
@francesco_bromo I hope they make announcements soon  😢,Sad
@XivTroy @zionpearl see now 😢😁,Sad
@Symply_Tacha @IamMayorKun Data won’t let me watch it though😢  #LearnFromTacha #TachaXMayorkun #TachaXMayorkun #TachaXMayorkun,Sad
@BrewersRaptor Yikes  I work in this county😢,Sad
Cannot sleep 😢,Sad
Hahha that bitch spitta say hit the blunt mop me up now you smoking dick while you smoking runtz 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😢😂😂😢😂😢😂😂😂😂,Sad
😢another great actor gone  RIP Brian Dennehy https://t co/2BZQw73IXG,Sad
@feitqnbf anNyEonGhAsEyo?☺📞 I mEaN😅😅 hello?  nE😄😄 I meAN😰😰 yEs 😖 JJiNjAyO ?!😮😱😲 I MeAn rEalLy?😵😵 ottokae~ㅠㅠ 😭😭 i mEan wHaT tO dO 😩😢😓 aRasSeO😁😝😝 I mEaN AlrigHT😛😝😜 anNYeOnG!!😘😘I meAn gOoDbYe😳😳,Sad
I’m watching insecure n this shit pissing me off cuz they doing day parties n shit 😢😢😢,Sad
@KatlegoDanke Just got in😢,Sad
@qezman_official One can only imagine😢,Sad
Hacksaw ridge 😢 https://t co/bDPxwSgwXP,Sad
@SharylAttkisson 😢 So sad    what a great character actor ,Sad
RIP Brian Dennehy! You’ll be missed  💔😢 https://t co/oitzr3HSNg,Sad
@Pennys4Vegas Another 3 week lockdown here in Scotland  I work in Mental Health and very busy  May flights not cancelled yet but probably will be  Resigned myself that I won’t be in Vegas now until September at the earliest  Not in a good place just now 😢,Sad
Can I just tell him that I love him so so much?😢 #LoveIsNotDying,Sad
The longer I stare at this photo  the more I want to cry  😢 https://t co/5QvgbRIbkt,Sad
nananananana - first came to my mind is Sweet Chaos  Why don't include it  😢,Sad
@IFTVofficial That Trezeguet goal still haunts me  😢,Sad
@HeatherMatarazz I understand  I do  It’d just be too long and too painful to explain my train of thought here  But I really believe I got your point  That said  I hope I didn’t bother you as it seems you didn’t get mine    Social media took care of social distancing before COVID19 did 😢,Sad
Please I a boy whos dream is to play with you please can I have your number😁😁😣😣😢😉😭,Sad
@FinnFifth Aww what a sad face 😢,Sad
I want you to hold me 😢,Sad
if u are one of my irl pls stop clowning me i do in fact g word them😢,Sad
“If you’re searching for a quote that puts your feelings into words – you won’t find it  You can learn every language and read every word ever written – but you’ll never find what’s in your heart  How can you? (She) has it ”  damn  😢,Sad
Can someone please help me to connect my Netflix 😢😢,Sad
You should of closed school the remainder of the year    Not knowing creates more anxiety 😢 https://t co/ITdBQLy2pb,Sad
Free lunch 2 days in a row 😢  America ain’t that bad,Sad
@ivythasloth Thank you😢💜,Sad
@IshaniVats @TandavaMardini @ahmadzahra291 @Aanchal01604703 I also shared a video about bhakts   took @ahmadzahra291 (who is right)'s side but no one is talking to me   No replies  no mentions  no tags 😐Why ??? Coz i'm a guy ??? 😢 They reply to women only ??? 😭😭😭,Sad
Crap   catch you on the flip side too  Brian  😢 https://t co/et0B1cCTed,Sad
As someone with a deaf nephew I get it 😢😢🥰🥰 https://t co/JAKOCkAsan,Sad
@Poshpreem Credit alert!!!!!! 😢😢😢😢😢😢😢😢😢,Sad
Just check my bank account that shit said $L MA0 00😐😢😂😂😂😂😂,Sad
@fejimanz Shit  I literally watched Cocoon two nights ago  😢,Sad
Updating my diary 😢 https://t co/Scby7ClReB,Sad
Sorry for your loss 😢 https://t co/fiwxnkpUk4,Sad
@duniela9 Imy more 😢,Sad
@2baeked Sjdj I’m emo too😢😢 I’m glad you like it tho sahaksk😭💗💗,Sad
My mom don’t cry in front of her kids 😢😞,Sad
@apter1wrestling Best ring announcer period 😢,Sad
i’m craving for nutella 😢,Sad
@Twitter It's Cheers Day (Thursday) here and we still have a loooooooong way to go  😢,Sad
@cursedforlyfe This is me now everyday 💔😢😩,Sad
@DiGyalDemGad Ohhh goshhh 😢,Sad
damn bro  rip  😢 https://t co/J0ATpXQ58k,Sad
